MaDotBiTich;MaGiaoDan;GhiChu;UpdateDate;MaGiaoXuRieng
1769;2674;;2018/10/05 01:43:01;1234
1766;1829;;2018/10/05 01:43:01;1234
1770;3241;;2018/10/05 01:43:01;1234
1771;835;;2018/10/05 01:43:01;1234
1750;2690;;2018/10/05 01:43:01;1234
1756;1788;;2018/10/05 01:43:01;1234
1755;840;;2018/10/05 01:43:01;1234
1772;1821;;2018/10/05 01:43:01;1234
1750;2738;;2018/10/05 01:43:01;1234
1773;1861;;2018/10/05 01:43:01;1234
1758;2747;;2018/10/05 01:43:01;1234
1774;2556;;2018/10/05 01:43:01;1234
1772;1873;;2018/10/05 01:43:01;1234
1744;3238;;2018/10/05 01:43:01;1234
1775;2768;;2018/10/05 01:43:01;1234
1776;2920;;2018/10/05 01:43:01;1234
1777;2836;;2018/10/05 01:43:01;1234
1739;2157;;2018/10/05 01:43:01;1234
1758;1990;;2018/10/05 01:43:01;1234
1761;2860;;2018/10/05 01:43:01;1234
1747;2074;;2018/10/05 01:43:01;1234
1778;2233;;2018/10/05 01:43:01;1234
1750;2296;;2018/10/05 01:43:01;1234
1779;2840;;2018/10/05 01:43:01;1234
1780;2830;;2018/10/05 01:43:01;1234
1760;2103;;2018/10/05 01:43:01;1234
1781;2876;;2018/10/05 01:43:01;1234
1782;3608;;2018/10/05 01:43:01;1234
1783;3538;;2018/10/05 01:43:01;1234
1784;3441;;2018/10/05 01:43:01;1234
1785;3440;;2018/10/05 01:43:01;1234
1786;3432;;2018/10/05 01:43:01;1234
1787;4242;;2018/10/05 01:43:01;1234
1788;3554;;2018/10/05 01:43:01;1234
1789;3982;;2018/10/05 01:43:01;1234
1790;3502;;2018/10/05 01:43:01;1234
1791;3541;;2018/10/05 01:43:01;1234
1792;4064;;2018/10/05 01:43:01;1234
1793;3511;;2018/10/05 01:43:01;1234
1794;3330;;2018/10/05 01:43:01;1234
1795;3567;;2018/10/05 01:43:01;1234
1796;3851;;2018/10/05 01:43:01;1234
1791;205;;2018/10/05 01:43:01;1234
1797;1678;;2018/10/05 01:43:01;1234
1798;1241;;2018/10/05 01:43:01;1234
1799;1209;;2018/10/05 01:43:01;1234
1800;1021;;2018/10/05 01:43:01;1234
1801;140;;2018/10/05 01:43:01;1234
1798;1579;;2018/10/05 01:43:01;1234
1794;752;;2018/10/05 01:43:01;1234
1802;1629;;2018/10/05 01:43:01;1234
1793;494;;2018/10/05 01:43:01;1234
1803;390;;2018/10/05 01:43:01;1234
1799;1350;;2018/10/05 01:43:01;1234
1804;1510;;2018/10/05 01:43:01;1234
1786;790;;2018/10/05 01:43:01;1234
1799;629;;2018/10/05 01:43:01;1234
1793;495;;2018/10/05 01:43:01;1234
1793;386;;2018/10/05 01:43:01;1234
1794;1481;;2018/10/05 01:43:01;1234
1786;1136;;2018/10/05 01:43:01;1234
1805;1378;;2018/10/05 01:43:01;1234
1790;285;;2018/10/05 01:43:01;1234
1806;514;;2018/10/05 01:43:01;1234
1798;2185;;2018/10/05 01:43:01;1234
1807;2447;;2018/10/05 01:43:01;1234
1808;2734;;2018/10/05 01:43:01;1234
1808;2456;;2018/10/05 01:43:01;1234
1806;2978;;2018/10/05 01:43:01;1234
1809;3059;;2018/10/05 01:43:01;1234
1810;2186;;2018/10/05 01:43:01;1234
1811;2523;;2018/10/05 01:43:01;1234
1803;2628;;2018/10/05 01:43:01;1234
1786;1955;;2018/10/05 01:43:01;1234
1809;2403;;2018/10/05 01:43:01;1234
1812;2162;;2018/10/05 01:43:01;1234
1813;2887;;2018/10/05 01:43:01;1234
1811;2499;;2018/10/05 01:43:01;1234
1786;2560;;2018/10/05 01:43:01;1234
1801;2424;;2018/10/05 01:43:01;1234
1814;1896;;2018/10/05 01:43:01;1234
1815;2095;;2018/10/05 01:43:01;1234
1816;2350;;2018/10/05 01:43:01;1234
1791;2570;;2018/10/05 01:43:01;1234
1791;2019;;2018/10/05 01:43:01;1234
1786;2759;;2018/10/05 01:43:01;1234
1802;1784;;2018/10/05 01:43:01;1234
1817;2683;;2018/10/05 01:43:01;1234
1818;3456;;2018/10/05 01:43:01;1234
1819;3576;;2018/10/05 01:43:01;1234
1820;3622;;2018/10/05 01:43:01;1234
1821;3345;;2018/10/05 01:43:01;1234
1822;3926;;2018/10/05 01:43:01;1234
1823;3539;;2018/10/05 01:43:01;1234
1824;3617;;2018/10/05 01:43:01;1234
1825;3983;;2018/10/05 01:43:01;1234
1826;3353;;2018/10/05 01:43:01;1234
1827;3914;;2018/10/05 01:43:01;1234
1828;3778;;2018/10/05 01:43:01;1234
1829;639;;2018/10/05 01:43:01;1234
1830;151;;2018/10/05 01:43:01;1234
1831;716;;2018/10/05 01:43:01;1234
1832;1560;;2018/10/05 01:43:01;1234
1831;111;;2018/10/05 01:43:01;1234
1833;358;;2018/10/05 01:43:01;1234
1834;1700;;2018/10/05 01:43:01;1234
1835;956;;2018/10/05 01:43:01;1234
1836;1475;;2018/10/05 01:43:01;1234
1837;118;;2018/10/05 01:43:01;1234
1837;1087;;2018/10/05 01:43:01;1234
1838;1449;;2018/10/05 01:43:01;1234
1831;1177;;2018/10/05 01:43:01;1234
1835;1162;;2018/10/05 01:43:01;1234
1838;1067;;2018/10/05 01:43:01;1234
1838;1092;;2018/10/05 01:43:01;1234
1839;808;;2018/10/05 01:43:01;1234
1833;1401;;2018/10/05 01:43:01;1234
1829;54;;2018/10/05 01:43:01;1234
1835;102;;2018/10/05 01:43:01;1234
1840;1256;;2018/10/05 01:43:01;1234
1836;1519;;2018/10/05 01:43:01;1234
1841;1727;;2018/10/05 01:43:01;1234
1832;298;;2018/10/05 01:43:01;1234
1842;1346;;2018/10/05 01:43:01;1234
1843;2848;;2018/10/05 01:43:01;1234
1844;1840;;2018/10/05 01:43:01;1234
1833;3185;;2018/10/05 01:43:01;1234
1831;2861;;2018/10/05 01:43:01;1234
1845;2174;;2018/10/05 01:43:01;1234
1846;3074;;2018/10/05 01:43:01;1234
1847;2219;;2018/10/05 01:43:01;1234
1832;2855;;2018/10/05 01:43:01;1234
1848;2450;;2018/10/05 01:43:01;1234
1849;2234;;2018/10/05 01:43:01;1234
1832;3048;;2018/10/05 01:43:01;1234
1832;2833;;2018/10/05 01:43:01;1234
1837;2866;;2018/10/05 01:43:01;1234
1850;1963;;2018/10/05 01:43:01;1234
1837;2189;;2018/10/05 01:43:01;1234
1851;2230;;2018/10/05 01:43:01;1234
1838;2707;;2018/10/05 01:43:01;1234
1829;2271;;2018/10/05 01:43:01;1234
1852;857;;2018/10/05 01:43:01;1234
1836;3092;;2018/10/05 01:43:01;1234
1838;3080;;2018/10/05 01:43:01;1234
1853;2912;;2018/10/05 01:43:01;1234
1854;827;;2018/10/05 01:43:01;1234
1855;3097;;2018/10/05 01:43:01;1234
1838;2901;;2018/10/05 01:43:01;1234
1833;2116;;2018/10/05 01:43:01;1234
1856;2136;;2018/10/05 01:43:01;1234
1832;2346;;2018/10/05 01:43:01;1234
1857;2070;;2018/10/05 01:43:01;1234
1835;2780;;2018/10/05 01:43:01;1234
1858;2932;;2018/10/05 01:43:01;1234
1859;3131;;2018/10/05 01:43:01;1234
1860;3969;;2018/10/05 01:43:01;1234
1861;1789;;2018/10/05 01:43:01;1234
1839;2246;;2018/10/05 01:43:01;1234
1840;3285;;2018/10/05 01:43:01;1234
1862;3282;;2018/10/05 01:43:01;1234
1863;2893;;2018/10/05 01:43:01;1234
1848;2721;;2018/10/05 01:43:01;1234
1836;2059;;2018/10/05 01:43:01;1234
1864;2214;;2018/10/05 01:43:01;1234
1829;3083;;2018/10/05 01:43:01;1234
1865;3577;;2018/10/05 01:43:01;1234
1866;4166;;2018/10/05 01:43:01;1234
1867;3824;;2018/10/05 01:43:01;1234
1868;3419;;2018/10/05 01:43:01;1234
1869;4213;;2018/10/05 01:43:01;1234
1870;3860;;2018/10/05 01:43:01;1234
1871;3856;;2018/10/05 01:43:01;1234
1872;3333;;2018/10/05 01:43:01;1234
1873;3334;;2018/10/05 01:43:01;1234
1873;3335;;2018/10/05 01:43:01;1234
1874;3332;;2018/10/05 01:43:01;1234
1873;3336;;2018/10/05 01:43:01;1234
1875;3705;;2018/10/05 01:43:01;1234
1876;630;;2018/10/05 01:43:01;1234
1877;950;;2018/10/05 01:43:01;1234
1878;500;;2018/10/05 01:43:01;1234
1877;248;;2018/10/05 01:43:01;1234
1879;1088;;2018/10/05 01:43:01;1234
1880;799;;2018/10/05 01:43:01;1234
1878;782;;2018/10/05 01:43:01;1234
1878;985;;2018/10/05 01:43:01;1234
1881;206;;2018/10/05 01:43:01;1234
1881;1525;;2018/10/05 01:43:01;1234
1881;1221;;2018/10/05 01:43:01;1234
1882;1242;;2018/10/05 01:43:01;1234
1878;1236;;2018/10/05 01:43:01;1234
1883;1687;;2018/10/05 01:43:01;1234
1873;1520;;2018/10/05 01:43:01;1234
1881;435;;2018/10/05 01:43:01;1234
1884;2091;;2018/10/05 01:43:01;1234
1885;2979;;2018/10/05 01:43:01;1234
1886;2933;;2018/10/05 01:43:01;1234
1887;2163;;2018/10/05 01:43:01;1234
1888;2045;;2018/10/05 01:43:01;1234
1881;2205;;2018/10/05 01:43:01;1234
1889;2929;;2018/10/05 01:43:01;1234
1890;3016;;2018/10/05 01:43:01;1234
1891;3006;;2018/10/05 01:43:01;1234
1882;2551;;2018/10/05 01:43:01;1234
1880;850;;2018/10/05 01:43:01;1234
1873;846;;2018/10/05 01:43:01;1234
1892;3275;;2018/10/05 01:43:01;1234
1881;3020;;2018/10/05 01:43:01;1234
1882;2894;;2018/10/05 01:43:01;1234
1893;2531;;2018/10/05 01:43:01;1234
1894;851;;2018/10/05 01:43:01;1234
1895;2748;;2018/10/05 01:43:01;1234
1896;3199;;2018/10/05 01:43:01;1234
1897;3060;;2018/10/05 01:43:01;1234
1873;3165;;2018/10/05 01:43:01;1234
1898;2235;;2018/10/05 01:43:01;1234
1899;2328;;2018/10/05 01:43:01;1234
1880;2281;;2018/10/05 01:43:01;1234
1877;2268;;2018/10/05 01:43:01;1234
1879;3182;;2018/10/05 01:43:01;1234
1900;3203;;2018/10/05 01:43:01;1234
1883;2261;;2018/10/05 01:43:01;1234
1901;3197;;2018/10/05 01:43:01;1234
1882;2254;;2018/10/05 01:43:01;1234
1899;2735;;2018/10/05 01:43:01;1234
1902;2357;;2018/10/05 01:43:01;1234
1903;2841;;2018/10/05 01:43:01;1234
1880;3089;;2018/10/05 01:43:01;1234
1904;2366;;2018/10/05 01:43:01;1234
1881;2739;;2018/10/05 01:43:01;1234
1899;2945;;2018/10/05 01:43:01;1234
1905;2293;;2018/10/05 01:43:01;1234
1882;3140;;2018/10/05 01:43:01;1234
1906;3243;;2018/10/05 01:43:01;1234
1907;3242;;2018/10/05 01:43:01;1234
1880;3055;;2018/10/05 01:43:01;1234
1873;2837;;2018/10/05 01:43:01;1234
1905;2297;;2018/10/05 01:43:01;1234
1881;2769;;2018/10/05 01:43:01;1234
1887;3071;;2018/10/05 01:43:01;1234
1901;2307;;2018/10/05 01:43:01;1234
1881;3152;;2018/10/05 01:43:01;1234
1873;3134;;2018/10/05 01:43:01;1234
1908;3411;;2018/10/05 01:43:01;1234
1909;3375;;2018/10/05 01:43:01;1234
1910;4189;;2018/10/05 01:43:01;1234
1911;4205;;2018/10/05 01:43:01;1234
1908;3408;;2018/10/05 01:43:01;1234
1908;3412;;2018/10/05 01:43:01;1234
1908;3410;;2018/10/05 01:43:01;1234
1912;3401;;2018/10/05 01:43:01;1234
1912;3396;;2018/10/05 01:43:01;1234
1908;3414;;2018/10/05 01:43:01;1234
1913;3436;;2018/10/05 01:43:01;1234
1912;3400;;2018/10/05 01:43:01;1234
1914;4206;;2018/10/05 01:43:01;1234
1915;3651;;2018/10/05 01:43:01;1234
1908;3413;;2018/10/05 01:43:01;1234
1916;4230;;2018/10/05 01:43:01;1234
1912;3397;;2018/10/05 01:43:01;1234
1908;3395;;2018/10/05 01:43:01;1234
1908;3394;;2018/10/05 01:43:01;1234
1908;3393;;2018/10/05 01:43:01;1234
1917;3392;;2018/10/05 01:43:01;1234
1917;3391;;2018/10/05 01:43:01;1234
1918;3381;;2018/10/05 01:43:01;1234
1919;3484;;2018/10/05 01:43:01;1234
1920;4044;;2018/10/05 01:43:01;1234
1921;3314;;2018/10/05 01:43:01;1234
1922;3361;;2018/10/05 01:43:01;1234
1921;3354;;2018/10/05 01:43:01;1234
1923;3341;;2018/10/05 01:43:01;1234
1923;3340;;2018/10/05 01:43:01;1234
1923;3339;;2018/10/05 01:43:01;1234
1921;3315;;2018/10/05 01:43:01;1234
1921;3317;;2018/10/05 01:43:01;1234
1923;3342;;2018/10/05 01:43:01;1234
1921;3311;;2018/10/05 01:43:01;1234
1921;3312;;2018/10/05 01:43:01;1234
1924;3325;;2018/10/05 01:43:01;1234
1925;3857;;2018/10/05 01:43:01;1234
1921;3313;;2018/10/05 01:43:01;1234
1921;3316;;2018/10/05 01:43:01;1234
1926;3299;;2018/10/05 01:43:01;1234
1927;3286;;2018/10/05 01:43:01;1234
1926;3301;;2018/10/05 01:43:01;1234
1926;3300;;2018/10/05 01:43:01;1234
1928;3289;;2018/10/05 01:43:01;1234
1926;3298;;2018/10/05 01:43:01;1234
1929;3292;;2018/10/05 01:43:01;1234
1928;3113;;2018/10/05 01:43:01;1234
1928;3155;;2018/10/05 01:43:01;1234
1930;3224;;2018/10/05 01:43:01;1234
1929;3295;;2018/10/05 01:43:01;1234
1929;3291;;2018/10/05 01:43:01;1234
1931;3294;;2018/10/05 01:43:01;1234
1932;1851;;2018/10/05 01:43:01;1234
1929;3293;;2018/10/05 01:43:01;1234
1929;3290;;2018/10/05 01:43:01;1234
1933;3230;;2018/10/05 01:43:01;1234
1934;3259;;2018/10/05 01:43:01;1234
1927;3231;;2018/10/05 01:43:01;1234
1934;3258;;2018/10/05 01:43:01;1234
1930;3226;;2018/10/05 01:43:01;1234
1934;3257;;2018/10/05 01:43:01;1234
1927;3233;;2018/10/05 01:43:01;1234
1930;3223;;2018/10/05 01:43:01;1234
1928;2997;;2018/10/05 01:43:01;1234
1927;3232;;2018/10/05 01:43:01;1234
1933;3234;;2018/10/05 01:43:01;1234
1935;3271;;2018/10/05 01:43:01;1234
1908;3409;;2018/10/05 01:43:01;1234
1934;3256;;2018/10/05 01:43:01;1234
1934;3255;;2018/10/05 01:43:01;1234
1930;3221;;2018/10/05 01:43:01;1234
1930;3222;;2018/10/05 01:43:01;1234
1936;3268;;2018/10/05 01:43:01;1234
1934;3254;;2018/10/05 01:43:01;1234
1922;3245;;2018/10/05 01:43:01;1234
1937;1852;;2018/10/05 01:43:01;1234
1932;1853;;2018/10/05 01:43:01;1234
1938;3458;;2018/10/05 01:43:01;1234
1938;3459;;2018/10/05 01:43:01;1234
1939;4214;;2018/10/05 01:43:01;1234
1940;3453;;2018/10/05 01:43:01;1234
1938;3460;;2018/10/05 01:43:01;1234
1941;3886;;2018/10/05 01:43:01;1234
1942;4008;;2018/10/05 01:43:01;1234
1943;3518;;2018/10/05 01:43:01;1234
1944;3653;;2018/10/05 01:43:01;1234
1945;3512;;2018/10/05 01:43:01;1234
1938;3465;;2018/10/05 01:43:01;1234
1946;3583;;2018/10/05 01:43:01;1234
1946;3584;;2018/10/05 01:43:01;1234
1946;3585;;2018/10/05 01:43:01;1234
1946;3586;;2018/10/05 01:43:01;1234
1947;3588;;2018/10/05 01:43:01;1234
1948;3516;;2018/10/05 01:43:01;1234
1949;3532;;2018/10/05 01:43:01;1234
1950;3479;;2018/10/05 01:43:01;1234
1951;3477;;2018/10/05 01:43:01;1234
1952;3485;;2018/10/05 01:43:01;1234
1952;3486;;2018/10/05 01:43:01;1234
1951;3476;;2018/10/05 01:43:01;1234
1952;3489;;2018/10/05 01:43:01;1234
1951;3475;;2018/10/05 01:43:01;1234
1949;3525;;2018/10/05 01:43:01;1234
1949;3526;;2018/10/05 01:43:01;1234
1949;3527;;2018/10/05 01:43:01;1234
1949;3528;;2018/10/05 01:43:01;1234
1949;3529;;2018/10/05 01:43:01;1234
1938;3463;;2018/10/05 01:43:01;1234
1949;3531;;2018/10/05 01:43:01;1234
1946;3590;;2018/10/05 01:43:01;1234
1949;3533;;2018/10/05 01:43:01;1234
1949;3534;;2018/10/05 01:43:01;1234
1951;3474;;2018/10/05 01:43:01;1234
1951;3473;;2018/10/05 01:43:01;1234
1951;3472;;2018/10/05 01:43:01;1234
1951;3471;;2018/10/05 01:43:01;1234
1953;3540;;2018/10/05 01:43:01;1234
1954;3469;;2018/10/05 01:43:01;1234
1954;3468;;2018/10/05 01:43:01;1234
1954;3467;;2018/10/05 01:43:01;1234
1954;3466;;2018/10/05 01:43:01;1234
1946;3589;;2018/10/05 01:43:01;1234
1938;3464;;2018/10/05 01:43:01;1234
1949;3530;;2018/10/05 01:43:01;1234
1946;3587;;2018/10/05 01:43:01;1234
1955;3618;;2018/10/05 01:43:01;1234
1952;3495;;2018/10/05 01:43:01;1234
1954;3621;;2018/10/05 01:43:01;1234
1952;3494;;2018/10/05 01:43:01;1234
1956;3686;;2018/10/05 01:43:01;1234
1952;3493;;2018/10/05 01:43:01;1234
1957;3627;;2018/10/05 01:43:01;1234
1958;3650;;2018/10/05 01:43:01;1234
1959;3634;;2018/10/05 01:43:01;1234
1952;3490;;2018/10/05 01:43:01;1234
1960;3424;;2018/10/05 01:43:01;1234
1961;3637;;2018/10/05 01:43:01;1234
1961;3638;;2018/10/05 01:43:01;1234
1961;3639;;2018/10/05 01:43:01;1234
1961;3640;;2018/10/05 01:43:01;1234
1961;3641;;2018/10/05 01:43:01;1234
1961;3642;;2018/10/05 01:43:01;1234
1952;3492;;2018/10/05 01:43:01;1234
1961;3643;;2018/10/05 01:43:01;1234
1946;3591;;2018/10/05 01:43:01;1234
1960;3421;;2018/10/05 01:43:01;1234
1952;3498;;2018/10/05 01:43:01;1234
1960;3420;;2018/10/05 01:43:01;1234
1952;3497;;2018/10/05 01:43:01;1234
1944;3654;;2018/10/05 01:43:01;1234
1962;3855;;2018/10/05 01:43:01;1234
1944;3655;;2018/10/05 01:43:01;1234
1952;3499;;2018/10/05 01:43:01;1234
1952;3496;;2018/10/05 01:43:01;1234
1963;3665;;2018/10/05 01:43:01;1234
1960;3422;;2018/10/05 01:43:01;1234
1960;3423;;2018/10/05 01:43:01;1234
1964;3658;;2018/10/05 01:43:01;1234
1965;3825;;2018/10/05 01:43:01;1234
1946;3592;;2018/10/05 01:43:01;1234
1964;3657;;2018/10/05 01:43:01;1234
1966;3656;;2018/10/05 01:43:01;1234
1967;3675;;2018/10/05 01:43:01;1234
1968;3716;;2018/10/05 01:43:01;1234
1961;3635;;2018/10/05 01:43:01;1234
1961;3636;;2018/10/05 01:43:01;1234
1969;3970;;2018/10/05 01:43:01;1234
1969;3971;;2018/10/05 01:43:01;1234
1970;3959;;2018/10/05 01:43:01;1234
1971;3936;;2018/10/05 01:43:01;1234
1970;3958;;2018/10/05 01:43:01;1234
1971;3937;;2018/10/05 01:43:01;1234
1970;3957;;2018/10/05 01:43:01;1234
1971;3941;;2018/10/05 01:43:01;1234
1969;3975;;2018/10/05 01:43:01;1234
1971;3935;;2018/10/05 01:43:01;1234
1969;3974;;2018/10/05 01:43:01;1234
1969;3973;;2018/10/05 01:43:01;1234
1969;3976;;2018/10/05 01:43:01;1234
1969;3977;;2018/10/05 01:43:01;1234
1969;3978;;2018/10/05 01:43:01;1234
1972;3812;;2018/10/05 01:43:01;1234
1971;3944;;2018/10/05 01:43:01;1234
1970;3955;;2018/10/05 01:43:01;1234
1971;3942;;2018/10/05 01:43:01;1234
1970;3956;;2018/10/05 01:43:01;1234
1969;3972;;2018/10/05 01:43:01;1234
1970;3952;;2018/10/05 01:43:01;1234
1971;3940;;2018/10/05 01:43:01;1234
1973;3813;;2018/10/05 01:43:01;1234
1971;3939;;2018/10/05 01:43:01;1234
1970;3953;;2018/10/05 01:43:01;1234
1970;3954;;2018/10/05 01:43:01;1234
1973;3814;;2018/10/05 01:43:01;1234
1971;3938;;2018/10/05 01:43:01;1234
1973;3815;;2018/10/05 01:43:01;1234
1971;3943;;2018/10/05 01:43:01;1234
1974;3695;;2018/10/05 01:43:01;1234
1975;3893;;2018/10/05 01:43:01;1234
1976;3865;;2018/10/05 01:43:01;1234
1977;3864;;2018/10/05 01:43:01;1234
1976;3862;;2018/10/05 01:43:01;1234
1978;3968;;2018/10/05 01:43:01;1234
1979;3766;;2018/10/05 01:43:01;1234
1973;3817;;2018/10/05 01:43:01;1234
1980;4026;;2018/10/05 01:43:01;1234
1973;3821;;2018/10/05 01:43:01;1234
1981;3711;;2018/10/05 01:43:01;1234
1982;4081;;2018/10/05 01:43:01;1234
1976;3867;;2018/10/05 01:43:01;1234
1974;3696;;2018/10/05 01:43:01;1234
1983;4150;;2018/10/05 01:43:01;1234
1974;3694;;2018/10/05 01:43:01;1234
1974;3693;;2018/10/05 01:43:01;1234
1974;3692;;2018/10/05 01:43:01;1234
1974;3691;;2018/10/05 01:43:01;1234
1973;3818;;2018/10/05 01:43:01;1234
1984;3684;;2018/10/05 01:43:01;1234
1984;3683;;2018/10/05 01:43:01;1234
1973;3819;;2018/10/05 01:43:01;1234
1984;3682;;2018/10/05 01:43:01;1234
1984;3681;;2018/10/05 01:43:01;1234
1984;3680;;2018/10/05 01:43:01;1234
1984;3679;;2018/10/05 01:43:01;1234
1973;3820;;2018/10/05 01:43:01;1234
1985;3903;;2018/10/05 01:43:01;1234
1973;3816;;2018/10/05 01:43:01;1234
1986;3933;;2018/10/05 01:43:01;1234
1969;3979;;2018/10/05 01:43:01;1234
1971;3931;;2018/10/05 01:43:01;1234
1987;3984;;2018/10/05 01:43:01;1234
1988;3920;;2018/10/05 01:43:01;1234
1989;3918;;2018/10/05 01:43:01;1234
1989;3917;;2018/10/05 01:43:01;1234
1989;3916;;2018/10/05 01:43:01;1234
1989;3915;;2018/10/05 01:43:01;1234
1979;3762;;2018/10/05 01:43:01;1234
1990;3992;;2018/10/05 01:43:01;1234
1976;3866;;2018/10/05 01:43:01;1234
1971;3998;;2018/10/05 01:43:01;1234
1971;3934;;2018/10/05 01:43:01;1234
1991;4167;;2018/10/05 01:43:01;1234
1979;3763;;2018/10/05 01:43:01;1234
1979;3764;;2018/10/05 01:43:01;1234
1979;3765;;2018/10/05 01:43:01;1234
1975;3892;;2018/10/05 01:43:01;1234
1975;3891;;2018/10/05 01:43:01;1234
1975;3890;;2018/10/05 01:43:01;1234
1975;3889;;2018/10/05 01:43:01;1234
1992;4012;;2018/10/05 01:43:01;1234
1993;3993;;2018/10/05 01:43:01;1234
1994;3706;;2018/10/05 01:43:01;1234
1985;3803;;2018/10/05 01:43:01;1234
1995;3801;;2018/10/05 01:43:01;1234
1995;3802;;2018/10/05 01:43:01;1234
1995;3800;;2018/10/05 01:43:01;1234
1978;4225;;2018/10/05 01:43:01;1234
1996;4033;;2018/10/05 01:43:01;1234
1995;3798;;2018/10/05 01:43:01;1234
1995;3799;;2018/10/05 01:43:01;1234
1997;4209;;2018/10/05 01:43:01;1234
1998;4231;;2018/10/05 01:43:01;1234
1999;4243;;2018/10/05 01:43:01;1234
2000;4092;;2018/10/05 01:43:01;1234
2001;4058;;2018/10/05 01:43:01;1234
2002;4066;;2018/10/05 01:43:01;1234
2000;4083;;2018/10/05 01:43:01;1234
2000;4084;;2018/10/05 01:43:01;1234
2000;4085;;2018/10/05 01:43:01;1234
2000;4086;;2018/10/05 01:43:01;1234
2000;4087;;2018/10/05 01:43:01;1234
2000;4088;;2018/10/05 01:43:01;1234
2000;4089;;2018/10/05 01:43:01;1234
2003;4137;;2018/10/05 01:43:01;1234
2000;4091;;2018/10/05 01:43:01;1234
2004;4054;;2018/10/05 01:43:01;1234
2005;4095;;2018/10/05 01:43:01;1234
2005;4096;;2018/10/05 01:43:01;1234
2005;4097;;2018/10/05 01:43:01;1234
2005;4098;;2018/10/05 01:43:01;1234
2003;4144;;2018/10/05 01:43:01;1234
2005;4100;;2018/10/05 01:43:01;1234
2006;4113;;2018/10/05 01:43:01;1234
2007;4114;;2018/10/05 01:43:01;1234
2003;4135;;2018/10/05 01:43:01;1234
2003;4136;;2018/10/05 01:43:01;1234
2000;4090;;2018/10/05 01:43:01;1234
2008;4036;;2018/10/05 01:43:01;1234
2009;4000;;2018/10/05 01:43:01;1234
2009;4001;;2018/10/05 01:43:01;1234
2009;4002;;2018/10/05 01:43:01;1234
2009;4003;;2018/10/05 01:43:01;1234
2009;4004;;2018/10/05 01:43:01;1234
2009;4005;;2018/10/05 01:43:01;1234
2010;4015;;2018/10/05 01:43:01;1234
2010;4016;;2018/10/05 01:43:01;1234
2010;4017;;2018/10/05 01:43:01;1234
2010;4018;;2018/10/05 01:43:01;1234
2004;4056;;2018/10/05 01:43:01;1234
2010;4020;;2018/10/05 01:43:01;1234
2004;4055;;2018/10/05 01:43:01;1234
2008;4037;;2018/10/05 01:43:01;1234
2008;4038;;2018/10/05 01:43:01;1234
2008;4039;;2018/10/05 01:43:01;1234
2008;4040;;2018/10/05 01:43:01;1234
2008;4041;;2018/10/05 01:43:01;1234
2004;4050;;2018/10/05 01:43:01;1234
2004;4051;;2018/10/05 01:43:01;1234
2004;4052;;2018/10/05 01:43:01;1234
2004;4053;;2018/10/05 01:43:01;1234
2007;4112;;2018/10/05 01:43:01;1234
2011;4019;;2018/10/05 01:43:01;1234
2003;4146;;2018/10/05 01:43:01;1234
2012;4161;;2018/10/05 01:43:01;1234
2013;4172;;2018/10/05 01:43:01;1234
2003;4138;;2018/10/05 01:43:01;1234
2012;4162;;2018/10/05 01:43:01;1234
2014;4176;;2018/10/05 01:43:01;1234
2005;4099;;2018/10/05 01:43:01;1234
2012;4159;;2018/10/05 01:43:01;1234
2012;4163;;2018/10/05 01:43:01;1234
2003;4147;;2018/10/05 01:43:01;1234
2012;4160;;2018/10/05 01:43:01;1234
2015;4145;;2018/10/05 01:43:01;1234
2016;4173;;2018/10/05 01:43:01;1234
2003;4139;;2018/10/05 01:43:01;1234
2013;4171;;2018/10/05 01:43:01;1234
2003;4148;;2018/10/05 01:43:01;1234
2013;4169;;2018/10/05 01:43:01;1234
2003;4143;;2018/10/05 01:43:01;1234
2003;4140;;2018/10/05 01:43:01;1234
2017;4168;;2018/10/05 01:43:01;1234
2003;4141;;2018/10/05 01:43:01;1234
2003;4142;;2018/10/05 01:43:01;1234
2018;4175;;2018/10/05 01:43:01;1234
2013;4170;;2018/10/05 01:43:01;1234
2007;4111;;2018/10/05 01:43:01;1234
2010;4021;;2018/10/05 01:43:01;1234
2010;4014;;2018/10/05 01:43:01;1234
2019;4190;;2018/10/05 01:43:01;1234
2020;4179;;2018/10/05 01:43:01;1234
2020;4180;;2018/10/05 01:43:01;1234
2020;4181;;2018/10/05 01:43:01;1234
2021;4282;;2018/10/05 01:43:01;1234
2021;4278;;2018/10/05 01:43:01;1234
2022;4193;;2018/10/05 01:43:01;1234
2021;4279;;2018/10/05 01:43:01;1234
2021;4280;;2018/10/05 01:43:01;1234
2021;4281;;2018/10/05 01:43:01;1234
2022;4195;;2018/10/05 01:43:01;1234
2022;4203;;2018/10/05 01:43:01;1234
2022;4202;;2018/10/05 01:43:01;1234
2022;4196;;2018/10/05 01:43:01;1234
2022;4197;;2018/10/05 01:43:01;1234
2022;4198;;2018/10/05 01:43:01;1234
2022;4199;;2018/10/05 01:43:01;1234
2022;4200;;2018/10/05 01:43:01;1234
2022;4194;;2018/10/05 01:43:01;1234
2023;4266;;2018/10/05 01:43:01;1234
2024;4235;;2018/10/05 01:43:01;1234
2025;4236;;2018/10/05 01:43:01;1234
2025;4234;;2018/10/05 01:43:01;1234
2025;4233;;2018/10/05 01:43:01;1234
